F-volt,V-volt,P-volt,Object,Object Name
4.731182796,5,4.995112414,S,TPU
4.736070381,4.12512219,5,S,TPU
1.314760508,0.161290323,2.443792766,S,TPU
0,0,2.482893451,S,TPU
4.696969697,5,4.985337243,S,TPU
4.755620723,4.618768328,4.995112414,S,TPU
0,0,3.157380254,S,TPU
4.618768328,5,4.760508309,S,TPU
4.760508309,4.980449658,4.985337243,S,TPU
0,0,2.727272727,S,TPU
4.35483871,2.707722385,4.579667644,S,TPU
1.871945259,0,3.416422287,S,TPU
4.437927664,3.836754643,4.555229717,S,TPU
0,0,4.281524927,S,TPU
4.775171065,5,4.701857283,S,TPU
4.613880743,4.442815249,4.506353861,S,TPU
0,0,4.457478006,S,TPU
0,0.053763441,3.919843597,S,TPU
0,0.239491691,3.729227761,S,TPU
4.687194526,1.852394917,5,S,TPU
4.736070381,1.036168133,4.995112414,S,TPU
4.740957967,0.684261975,5,S,TPU
4.740957967,0.532746823,4.995112414,S,TPU
0,4.227761486,4.848484848,S,TPU
4.662756598,2.619745846,4.995112414,S,TPU
4.755620723,2.600195503,5,S,TPU
0,1.559139785,4.824046921,S,TPU
0,1.373411535,4.765395894,S,TPU
4.740957967,2.424242424,5,S,TPU
4.755620723,1.744868035,5,S,TPU
4.755620723,1.480938416,5,S,TPU
4.760508309,1.324535679,4.995112414,S,TPU
4.755620723,1.275659824,4.990224829,S,TPU
4.750733138,1.168132942,5,S,TPU
4.755620723,1.158357771,4.995112414,S,TPU
4.755620723,1.182795699,4.995112414,S,TPU
4.760508309,1.197458456,4.990224829,S,TPU
4.750733138,1.226783969,4.995112414,S,TPU
4.755620723,1.246334311,5,S,TPU
4.755620723,1.295210166,5,S,TPU
4.755620723,1.304985337,5,S,TPU
4.755620723,1.353861193,5,S,TPU
4.755620723,1.436950147,5,S,TPU
4.755620723,1.461388074,4.995112414,S,TPU
4.755620723,1.480938416,5,S,TPU
4.755620723,1.529814272,4.995112414,S,TPU
4.760508309,1.56402737,5,S,TPU
4.755620723,1.568914956,4.995112414,S,TPU
4.755620723,1.617790811,4.995112414,S,TPU
4.755620723,1.647116325,5,S,TPU
4.755620723,1.681329423,4.995112414,S,TPU
4.755620723,1.725317693,4.995112414,S,TPU
4.755620723,1.783968719,4.995112414,S,TPU
4.755620723,1.808406647,5,S,TPU
4.760508309,1.808406647,5,S,TPU
4.750733138,1.847507331,4.990224829,S,TPU
4.755620723,1.920821114,4.995112414,S,TPU
4.750733138,1.959921799,5,S,TPU
4.750733138,2.018572825,5,S,TPU
4.755620723,2.028347996,4.995112414,S,TPU
4.755620723,2.116324536,5,S,TPU
4.755620723,2.184750733,4.995112414,S,TPU
4.750733138,2.204301075,4.995112414,S,TPU
4.755620723,2.253176931,4.995112414,S,TPU
4.755620723,2.311827957,4.995112414,S,TPU
2.277614858,2.082111437,3.626588465,S,TPU
0,3.333333333,4.794721408,S,TPU
0,3.372434018,4.936461388,S,TPU
0,3.411534702,4.608993157,S,TPU
0,3.450635386,4.672531769,S,TPU
0,3.431085044,4.716520039,S,TPU
0,3.528836755,4.569892473,S,TPU
0,3.558162268,4.555229717,S,TPU
0,3.626588465,4.261974585,S,TPU
0,3.699902248,4.379276637,S,TPU
0,3.690127077,4.325513196,S,TPU
0,3.680351906,4.032258065,S,TPU
0,3.626588465,4.120234604,S,TPU
0,3.626588465,3.870967742,S,TPU
0,3.567937439,3.729227761,S,TPU
0,3.460410557,3.66568915,S,TPU
0,3.382209189,3.587487781,S,TPU
0,3.299120235,3.53372434,S,TPU
0,3.299120235,3.66568915,S,TPU
4.535679374,1.373411535,4.995112414,S,TPU
4.72629521,0.654936461,5,S,TPU
4.736070381,0.288367546,4.995112414,S,TPU
4.736070381,0.08797654,4.995112414,S,TPU
4.740957967,0.053763441,4.995112414,S,TPU
4.740957967,0,4.995112414,S,TPU
0,3.968719453,5,S,TPU
0,3.968719453,5,S,TPU
0,3.963831867,5,S,TPU
0,3.954056696,4.828934506,S,TPU
0,3.963831867,4.970674487,S,TPU
0,4.017595308,4.780058651,S,TPU
0,3.963831867,4.49657869,S,TPU
0,3.939393939,4.6285435,S,TPU
0,3.8514174,4.662756598,S,TPU
0,3.792766373,4.49657869,S,TPU
0,3.680351906,4.408602151,S,TPU
0,3.616813294,4.208211144,S,TPU
4.706744868,0,4.990224829,S,TPU
4.794721408,0.254154448,4.995112414,S,TPU
4.789833822,0.909090909,4.990224829,S,TPU
4.804496579,1.373411535,4.995112414,S,TPU
4.799608993,1.720430108,4.995112414,S,TPU
0,5,5,S,TPU
0,5,4.54056696,S,TPU
0,5,4.398826979,S,TPU
0,5,4.247311828,S,TPU
0,5,4.237536657,S,TPU
4.721407625,0,4.95601173,S,TPU
4.809384164,0.41544477,4.995112414,S,TPU
4.819159335,1.045943304,4.995112414,S,TPU
4.824046921,1.407624633,4.995112414,S,TPU
4.819159335,1.666666667,4.990224829,S,TPU
4.819159335,1.88172043,4.990224829,S,TPU
4.824046921,2.062561095,4.995112414,S,TPU
4.824046921,2.194525904,4.995112414,S,TPU
4.824046921,2.321603128,4.990224829,S,TPU
4.819159335,2.399804497,4.990224829,S,TPU
0.630498534,3.362658847,4.926686217,S,TPU
0.195503421,3.80742913,4.85826002,S,TPU
4.662756598,0,4.6285435,S,TPU
4.819159335,0.361681329,4.995112414,S,TPU
4.824046921,0.698924731,4.995112414,S,TPU
4.828934506,0.923753666,4.995112414,S,TPU
4.828934506,1.109481916,5,S,TPU
4.799608993,2.399804497,5,S,TPU
0.586510264,3.352883675,4.975562072,S,TPU
0.024437928,3.558162268,4.838709677,S,TPU
0,3.690127077,4.706744868,S,TPU
0,3.753665689,4.525904203,S,TPU
4.760508309,0,4.970674487,S,TPU
4.828934506,0.210166178,4.985337243,S,TPU
4.833822092,0.464320626,4.995112414,S,TPU
0.571847507,3.132942326,4.931573803,S,TPU
0,3.333333333,4.931573803,S,TPU
